STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,SEX,Sex,AGE,Age class,LMS,Legal marital status,HST,Household status,FST,Familly status,HAR,Housing arrangements,LOC_SIZE,Size of the locality,WSTATUS,Working status,EDU,Educational level,SIE,Employment status,LPW,Place of work,C_BIRTH,Country of birth,YAE,Year of arrival in the country since 1980,YAT,Year of arrival in the country since 2010,ROY,Place of usual residence one year prior to the census,GEO,Geographic level,ACTIVITY,Economic activity (NACE Rev.2),CITIZEN,Citizenship,ISCO08,Occupation (ISCO-08),TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000602,Bourscheid,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,68,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000807,Wiltz,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,244,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000608,Reisdorf,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,320,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00007,Canton Redange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,10173,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001204,Mondorf-les-Bains,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,16,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001206,Schengen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1143,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000211,Roeser,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,65,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000106,Koerich,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,167,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000807,Wiltz,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,301,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000502,Wincrange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1063,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000308,Steinsel,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1183,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001203,Lenningen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000309,Strassen,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,52,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000705,Grosbous,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,578,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000505,Weiswampach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1067,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001202,Dalheim,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,552,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000301,Bertrange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,48,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000408,Lorentzweiler,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,47,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001104,Grevenmacher,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2593,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000304,Luxembourg,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,41,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000702,Preizerdaul,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,768,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000209,Pétange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9360,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU00009,Canton Vianden,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,198,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000901,Tandel,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1117,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000607,Mertzig,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,16,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000404,Fischbach,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,558,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001104,Grevenmacher,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,2099,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000901,Tandel,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,552,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,DIV_DISREP,Divorced or registered partnership legally dissolved (and not remarried or in a re­ gistered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000214,Schifflange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,393,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000213,Sanem,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9007,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000311,Weiler-la-Tour,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,15,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,UNK,Not stated,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001003,Berdorf,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,12,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,F,Female,_Z,not applicable,WID_DTHREP,Widowed or registered partnership ended with the death of partner (and not re­ married or in a registered partnership),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0001008,Waldbillig,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,54,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,_T,Total,_Z,not applicable,SIN,Never married and never in a registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000903,Vianden,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,978,,0,Units,0,Zero
DATAFLOW,LU1:DSD_CENSUS_GROUP1_3@DF_B1609(1.0),"Population by canton and municipality, legal marital status and sex",I,PERS,Persons,POP,Population,A10,Decennial,M,Male,_Z,not applicable,MAR_REP,Married or in registered partnership,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU0000310,Walferdange,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1887,,0,Units,0,Zero
